title,location,company,salary
2019 PhD University Graduate - Data Scientist - Applied Beha...,San Francisco,Uber,142000.0
Data Scientist/Informatics Analyst-Development Sciences Info...,South San Francisco,Genentech,123500.0
Data Science Manager,San Francisco,Accenture,146000.0
Machine Learning Engineer,San Francisco,Synapse Financial Technologies Inc,115000.0
Engagement SDK Software Quality Engineer,San Francisco,Adobe,142500.0
"Manager, Data Science | Rider Experience",San Francisco,Uber,145500.0
Frontend Software Engineer - Talent Products,San Francisco,Uber,142000.0
eCommerce Front End Engineer,San Francisco,PepsiCo,119000.0
Healthcare Data Science Manager,San Francisco,Accenture,152500.0
Systems Software Engineer,San Francisco,Xcalar,148000.0
IT- Senior Director of Quality & Regulated Systems,San Francisco,JUUL Labs,203500.0
"Mechanical Engineer Intern, Automation",Oakland,Mettler Toledo,64500.0
Full Stack Data Architect,Belmont,RingCentral,131500.0
Healthcare Payer Data Scientist Manager,San Francisco,Accenture,151000.0
"Software Engineer, ARCore",San Francisco,Google,130000.0
Artificial Intelligence Innovation Lab - Data Scientist - Se...,San Francisco,Accenture,155000.0
Software Engineer (Machine Learning),San Francisco,Clerkie,125000.0
Data Science Consultant - Supply Chain,San Francisco,Accenture,113000.0
Lead Full Stack Engineer,San Francisco,PepsiCo,124500.0
Construction Control Representative,San Francisco,US Department of the Army,104090.5
Design & Research Analyst (Data),New York,New York City TAXI & LIMOUSINE COMMISSION,53262.0
Data Governance Coordinator,Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,65385.5
Data Scientist Intern,Rome,Booz Allen Hamilton,93000.0
Data Scientist – Personalization,New York,Spotify,154500.0
Data Scientist,Manhattan,NewYork-Presbyterian Hospital,133500.0
Data Scientist,New York,AlphaSights Ltd.,111500.0
Data Scientist,New York,"Two Sigma Investments, LLC.",129000.0
"Data Scientist, Connected Solutions",New York,Mars,137500.0
Data Scientist,New York,Vettery,121000.0
Data Scientist,New York,CARTO,137500.0
Data Scientist,New York,Phreesia,128500.0
Data Scientist,New York,CLEAR - Corporate,159500.0
Sr. Data Scientist,New York,MetroPlus Health Plan,140000.0
Data Scientist,New York,Oath Inc,126000.0
Data Scientist,Niskayuna,Naval Nuclear Laboratory,93000.0
Master Data Scientist,New York,Deloitte,95500.0
DATA AND REPORTING SPECIALIST,Manhattan,New York City HRA/DEPT OF SOCIAL SERVICES,91004.0
Data Scientist,New York,Interactive Brokers,131500.0
Data Scientist,New York,Citi,142500.0
Data Scientist - Machine Learning,New York,Gemological Institute of America,117500.0
Data Scientist - Machine Learning,New York,GIA,117500.0
Data Scientist,New York,Civis Analytics,124000.0
"Data Analyst, Chronic Disease Prevention and Tobacco",Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,82163.0
HIV Phylogenetic Data Analysis Group Leader,Manhattan,New York City DEPT OF HEALTH/MENTAL HYGIENE,91931.0
Policy and Data Analyst,Manhattan,New York City DEPT OF HEALTH/MENTAL HYGIENE,65385.5
Data Scientist,New York,Reorg Research,138500.0
"Staff Data Scientist - Technology - New York, NY",New York,Finra,158500.0
"Data Scientist, Inference",New York,Etsy,124000.0
Senior Data Analyst,Manhattan,New York City DEPARTMENT OF TRANSPORTATION,73873.5
Deputy Lead Data Scientist,Brooklyn,New York City DEPT OF INFO TECH & TELECOMM,117500.0
Data Scientist,New York,S&P Global Ratings,135000.0
Data Scientist - Journey Analytics,New York,McKinsey & Company,136000.0
Data Scientist,New York,Komodo Health,156500.0
Data Scientist,New York,FCB Global,112500.0
"Data Scientist, Natural Language Processing",New York,Etsy,136000.0
Inventive Scientist (Labs - Data Science and AI Research),New York,AT&T,157500.0
"Data Scientist, Computer Vision",New York,Etsy,140000.0
Data Scientist - Forensics Fraud Analytics,New York,PwC,160500.0
Analytics Data Scientist,New York,TIDAL,168500.0
Data Scientist,Armonk,IBM,127500.0
Computational Scientist/Data Scientist,Buffalo,University at Buffalo,66500.0
Data Scientist II,Buffalo,BlueCross BlueShield of Western New York,121500.0
DATA RESEARCH SPECIALIST,Manhattan,New York City HRA/DEPT OF SOCIAL SERVICES,82653.0
"Data Scientist, Marketing",New York,Disney Streaming Services,111500.0
Data Scientist - Investment Research,New York,"Two Sigma Investments, LLC.",136000.0
Data Scientist,New York,Argo Group,129000.0
Program Analytics / Data Analysis Manager,Bronx,Osborne Association,57500.0
DIRECTOR OF DATA ANALYTICS AND RESEARCH,Queens,New York City DEPARTMENT OF CORRECTION,98402.5
Data Scientist,New York,7Park Data,155500.0
"Data Analyst, Bureau of Children, Youth and Families",Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,78803.0
Data Scientist,New York,ViaVan,142000.0
Data Scientist,New York,ZocDoc,132000.0
Data Scientist Artificial Intelligence Consultant New York,New York,Capgemini,136500.0
Data Scientist - Bomoda,New York,Weber Shandwick,140000.0
Strategic Research Analyst,New York,Service Employees International Union,57500.0
Special Investigator Advisor,New York,New York City BOARD OF CORRECTION,82653.0
Data Scientist Senior,Canastota,Northeast Information Discovery,107500.0
Title: Institutional Research Analyst,New York,"Hunter College, CUNY",42619.5
Data Analyst/Modeler,Manhattan,New York City DEPARTMENT OF FINANCE,86150.5
Forecasting Data Scientist II (Forecasting & Scheduling),New York,Grubhub,118000.0
Research Scientist,Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,65385.5
"Evaluation Data Analyst, Bureau of Primary Care Information...",Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,77152.5
Ocean Giants Program Postdoctoral Researcher Fellow,Bronx Zoo,Wildlife Conservation Society,58500.0
Implementation and Improvement Research Associate,Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,80759.0
"Data Scientist, Division Management & Systems Coordination",Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,82012.5
Computational Scientist,New York,Research Foundation of The City University of New...,56000.0
Assistant Research Scientist,Albany,Health Research Incorporated,45233.0
"Data Scientist - Cryptography and Internet Technology, Marke...",New York,Facebook,142000.0
"Chief, Environmental Sciences",Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,102919.5
GIS Analyst,Queens,New York City DEPT OF ENVIRONMENT PROTECTION,62693.0
"Research Scientist 6, Nathan Kline Research Institute – Cent...",Orangeburg,"Mental Health, Office of",34130.0
Program Officer Prevention Services,Manhattan,NYC Administration for Children's Services,79796.5
Program Officer Prevention Services,Manhattan,New York City ADMIN FOR CHILDREN'S SVCS,79796.5
"Principal Engineer, Data Science, Audience Studio",New York,NBCUniversal,163500.0
Evaluation and Quality Improvement Specialist/Bureau of Chil...,Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,82653.0
Project Director,New York,New York City BOARD OF CORRECTION,78803.0
Senior Laboratory Scientist,Manhattan,New York City DEPT OF HEALTH/MENTAL HYGIENE,82175.0
"Director, Data Scientist, Natural Language Processing",New York,KPMG,102500.0
"Solutions Architect, Data Sciences",New York,Publicis Media,143000.0
"Research Coordinator, Bureau of Vital Statistics",Manhattan,New York City DEPT OF HEALTH/MENTAL HYGIENE,62272.0
Manager of Data Science- Machine Learning,New York,Etsy,123500.0
Data Labs Technical Architect,Painted Post,Corning,136000.0
AVP - PVAI - Inhouse SB Data Scientist - CPG - US,New York,Genpact,155500.0
Quantitative Software Developer,New York,QS Investors,153500.0
"Financial Analyst I (Research Grants Experience Required), G...",New York,Mount Sinai,61500.0
Systems Engineer - Executive Technology Engineering,New York,"Two Sigma Investments, LLC.",123000.0
Permit Manager,Queens,New York City DEPT OF ENVIRONMENT PROTECTION,55435.0
"Technical Assistance Specialist, Bureau of Alcohol and Drug...",Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,65385.5
Cardiovascular Research Analyst,Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,91931.0
"Policy Advisor, Building Energy Efficiency Programs",Manhattan,New York City DEPT OF ENVIRONMENT PROTECTION,64854.0
"Deputy Chief, Shoreline Survey Unit",Manhattan,New York City DEPT OF ENVIRONMENT PROTECTION,74406.5
Software Engineer - AI,New York,Xaxis,146000.0
Business Intelligence Engineer,New York,WW International (formerly Weight Watchers),120000.0
"Environmental Scientist, Bureau of Environmental Disease and...",Manhattan,New York City DEPT OF HEALTH/MENTAL HYGIENE,82175.0
Data Science Manager,New York,Komodo Health,141000.0
"Environmental Analyst, Bureau of Environmental Surveillance...",Manhattan,New York City DEPT OF HEALTH/MENTAL HYGIENE,65385.5
POLICY ADVISOR,Manhattan,New York City DEPT OF ENVIRONMENT PROTECTION,85606.5
Systems Interface Analyst,New York,Weill Cornell Medicine,79000.0
"Field Operations Chief, Bureau of Environmental Sciences and...",Queens,New York City DEPT OF HEALTH/MENTAL HYGIENE,91931.0
"Cost Price Analyst, Office of Vendor Research and Price Anal...",Brooklyn,New York City Department of Education .,70370.0
Healthcare Data Science Consultant,New York,Accenture,164000.0
Data Scientist Artificlal Intelligence Senior Consultant - N...,New York,Capgemini,136000.0
"Quantitative Sciences Manager, Data Science and Machine Lear...",New York,Flatiron Health,125500.0
Postdoctoral Associate,Stony Brook,The Research Foundation for The State University o...,48500.0
CIMD - Consumer Finance - Decision and Data Scientist,New York,Goldman Sachs,161000.0
